company_name,company_img,company_ALid,founder_name,founder_followers,founder_img,nfounder,founder_company_ALids,founder_score,ninvestor,investor_company_ALids,investor_score,nboard,board_company_ALids,board_score
Songkick,https://s3.amazonaws.com/photos.angel.co/startups/i/32452-96d8910b8e8a994ff3510ad6493c9428-medium_jpg.jpg?buster=1349863099,32452,Pete Smith,147,https://s3.amazonaws.com/photos.angel.co/users/184624-medium_jpg?1349966438,2,"[244541, 32452]",15,0,"[244541, 32452]",0.0,0,"[244541, 32452]",0.0
Songkick,https://s3.amazonaws.com/photos.angel.co/startups/i/32452-96d8910b8e8a994ff3510ad6493c9428-medium_jpg.jpg?buster=1349863099,32452,Ian Hogarth,329,https://angel.co/images/shared/nopic.png,1,[32452],10,0,[32452],0.0,0,[32452],0.0
Songkick,https://s3.amazonaws.com/photos.angel.co/startups/i/32452-96d8910b8e8a994ff3510ad6493c9428-medium_jpg.jpg?buster=1349863099,32452,michelle,77,https://angel.co/images/shared/nopic.png,1,[32452],10,0,[32452],0.0,0,[32452],0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Jüri Kaljundi,1945,https://s3.amazonaws.com/photos.angel.co/users/6490-medium_jpg?1308856389,6,"[171863, 2198, 86746, 72157, 33931, 6110]",32,2,"[171863, 2198, 86746, 72157, 33931, 6110]",9,0,"[171863, 2198, 86746, 72157, 33931, 6110]",0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Tõnis Saag,247,https://s3.amazonaws.com/photos.angel.co/users/5376-medium_jpg?1296235481,1,[2198],7,0,[2198],0.0,0,[2198],0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Aave Hannus,11,https://s3.amazonaws.com/photos.angel.co/users/35219-medium_jpg?1306809713,1,[2198],7,0,[2198],0.0,0,[2198],0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Indrek Altpere,8,https://angel.co/images/shared/nopic.png,1,[2198],7,0,[2198],0.0,0,[2198],0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Kalmer Rautam,29,https://s3.amazonaws.com/photos.angel.co/users/37021-medium_jpg?1307698398,1,[2198],7,0,[2198],0.0,0,[2198],0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Hanno Vene,7,https://s3.amazonaws.com/photos.angel.co/users/35235-medium_jpg?1306824789,1,[2198],7,0,[2198],0.0,0,[2198],0.0
Sportlyzer,https://s3.amazonaws.com/photos.angel.co/startups/i/2198-1833c62fd5b85f9e62f2a3c8229cff84-medium_jpg.jpg?buster=1315741517,2198,Jarek Mäestu,7,https://angel.co/images/shared/nopic.png,1,[2198],7,0,[2198],0.0,0,[2198],0.0
SpotMe,https://s3.amazonaws.com/photos.angel.co/startups/i/169960-6ef37e21fc7915adb3f643bfaa29ad49-medium_jpg.jpg?buster=1386691859,169960,Jarrod Wolf,75,https://s3.amazonaws.com/photos.angel.co/users/247249-medium_jpg?1361136983,1,[169960],5,1,[169960],4,0,[169960],0.0
SpotMe,https://s3.amazonaws.com/photos.angel.co/startups/i/169960-6ef37e21fc7915adb3f643bfaa29ad49-medium_jpg.jpg?buster=1386691859,169960,Gabe Priyev,9,https://s3.amazonaws.com/photos.angel.co/users/247290-medium_jpg?1386720327,1,[169960],5,0,[169960],0.0,0,[169960],0.0
SpotMe,https://s3.amazonaws.com/photos.angel.co/startups/i/169960-6ef37e21fc7915adb3f643bfaa29ad49-medium_jpg.jpg?buster=1386691859,169960,William Underwood,7,https://s3.amazonaws.com/photos.angel.co/users/247304-medium_jpg?1361144015,1,[169960],5,0,[169960],0.0,0,[169960],0.0
Sproutling,https://s3.amazonaws.com/photos.angel.co/startups/i/78769-fe8f3e4e6f3f15094e84d031d6059a55-medium_jpg.jpg?buster=1376448956,78769,Mathew Spolin,146,https://s3.amazonaws.com/photos.angel.co/users/1828-medium_jpg?1379010716,3,"[61171, 167, 78769]",21,0,"[61171, 167, 78769]",0.0,0,"[61171, 167, 78769]",0.0
Sproutling,https://s3.amazonaws.com/photos.angel.co/startups/i/78769-fe8f3e4e6f3f15094e84d031d6059a55-medium_jpg.jpg?buster=1376448956,78769,Chris Bruce,152,https://s3.amazonaws.com/photos.angel.co/users/57483-medium_jpg?1379011206,1,[78769],8,0,[78769],0.0,0,[78769],0.0
Survata,https://s3.amazonaws.com/photos.angel.co/startups/i/182277-41f305e6f5c5e8c468a1567f8ce4a68d-medium_jpg.jpg?buster=1363210065,182277,Chris Kelly,128,https://s3.amazonaws.com/photos.angel.co/users/95803-medium_jpg?1363139607,1,[182277],9,0,[182277],0.0,0,[182277],0.0
Survata,https://s3.amazonaws.com/photos.angel.co/startups/i/182277-41f305e6f5c5e8c468a1567f8ce4a68d-medium_jpg.jpg?buster=1363210065,182277,Aaron Wenger,38,https://s3.amazonaws.com/photos.angel.co/users/265910-medium_jpg?1363543733,1,[182277],9,0,[182277],0.0,0,[182277],0.0
Swiftype,https://s3.amazonaws.com/photos.angel.co/startups/i/79624-f321f4eb50341a8d7ba6b723377ad31a-medium_jpg.jpg?buster=1336687765,79624,Quinlan Hoxie,25,https://s3.amazonaws.com/photos.angel.co/users/127026-medium_jpg?1381352027,1,[79624],10,0,[79624],0.0,0,[79624],0.0
Swiftype,https://s3.amazonaws.com/photos.angel.co/startups/i/79624-f321f4eb50341a8d7ba6b723377ad31a-medium_jpg.jpg?buster=1336687765,79624,Matt Riley,13,https://s3.amazonaws.com/photos.angel.co/users/127021-medium_jpg?1379715875,1,[79624],10,0,[79624],0.0,0,[79624],0.0
Tagstand,https://s3.amazonaws.com/photos.angel.co/startups/i/52745-5741da38a16b404f1cd02d4bd87183bb-medium_jpg.jpg?buster=1387509627,52745,Srini Panguluri,179,https://s3.amazonaws.com/photos.angel.co/users/53773-medium_jpg?1314315788,1,[52745],10,7,[52745],61,0,[52745],0.0
Tagstand,https://s3.amazonaws.com/photos.angel.co/startups/i/52745-5741da38a16b404f1cd02d4bd87183bb-medium_jpg.jpg?buster=1387509627,52745,Kulveer Taggar,471,https://s3.amazonaws.com/photos.angel.co/users/53731-medium_jpg?1314304514,3,"[188021, 51405, 52745]",26,2,"[188021, 51405, 52745]",14,0,"[188021, 51405, 52745]",0.0
Tagstand,https://s3.amazonaws.com/photos.angel.co/startups/i/52745-5741da38a16b404f1cd02d4bd87183bb-medium_jpg.jpg?buster=1387509627,52745,Omar Seyal,194,https://s3.amazonaws.com/photos.angel.co/users/82589-medium_jpg?1357538222,1,[52745],10,2,[52745],19,0,[52745],0.0
ThriveHive,https://s3.amazonaws.com/photos.angel.co/startups/i/22197-35ec0087d07d434c2e49e4d8057473cb-medium_jpg.jpg?buster=1315731348,22197,Adam Blake,152,https://s3.amazonaws.com/photos.angel.co/users/55180-medium_jpg?1314907115,1,[22197],6,0,[22197],0.0,0,[22197],0.0
ThriveHive,https://s3.amazonaws.com/photos.angel.co/startups/i/22197-35ec0087d07d434c2e49e4d8057473cb-medium_jpg.jpg?buster=1315731348,22197,Maria Battaglia,59,https://s3.amazonaws.com/photos.angel.co/users/41346-medium_jpg?1312488934,1,[22197],6,0,[22197],0.0,0,[22197],0.0
ThriveHive,https://s3.amazonaws.com/photos.angel.co/startups/i/22197-35ec0087d07d434c2e49e4d8057473cb-medium_jpg.jpg?buster=1315731348,22197,Max Faingezicht,186,https://s3.amazonaws.com/photos.angel.co/users/48092-medium_jpg?1316124820,1,[22197],6,0,[22197],0.0,0,[22197],0.0
TinyTap,https://s3.amazonaws.com/photos.angel.co/startups/i/99407-9a6da72856341069bf190e47842c8fcf-medium_jpg.jpg?buster=1340565665,99407,Yogev Shelly,15,https://s3.amazonaws.com/photos.angel.co/users/141569-medium_jpg?1340566310,1,[99407],5,0,[99407],0.0,0,[99407],0.0
Tipjoy,https://angel.co/images/shared/nopic_startup.png,36044,Ivan Kirigin,248,https://s3.amazonaws.com/photos.angel.co/users/100891-medium_jpg?1330543242,1,[36044],9,0,[36044],0.0,0,[36044],0.0
Transcriptic,https://s3.amazonaws.com/photos.angel.co/startups/i/76047-3a6a70790ce66dc29e49b2199c65c57a-medium_jpg.jpg?buster=1383677824,76047,Max Hodak,432,https://s3.amazonaws.com/photos.angel.co/users/25636-medium_jpg?1304223840,2,"[76047, 75980]",13,1,"[76047, 75980]",8,0,"[76047, 75980]",0.0
TrustEgg,https://s3.amazonaws.com/photos.angel.co/startups/i/28064-0fbde88bb773cea817304d307ddbf694-medium_jpg.jpg?buster=1356994938,28064,John Zdanowski,883,https://s3.amazonaws.com/photos.angel.co/users/22251-medium_jpg?1313469225,1,[28064],9,5,[28064],45,3,[28064],27
TrustEgg,https://s3.amazonaws.com/photos.angel.co/startups/i/28064-0fbde88bb773cea817304d307ddbf694-medium_jpg.jpg?buster=1356994938,28064,Jeff Brice,73,https://s3.amazonaws.com/photos.angel.co/users/72337-medium_jpg?1320879114,1,[28064],9,0,[28064],0.0,1,[28064],9
Tutorspree,https://s3.amazonaws.com/photos.angel.co/startups/i/28208-524177e4cfb85f910f3180ac465b5b49-medium_jpg.jpg?buster=1320956499,28208,Ryan Bednar,124,https://s3.amazonaws.com/photos.angel.co/users/72621-medium_jpg?1320956394,1,[28208],10,0,[28208],0.0,0,[28208],0.0
Tutorspree,https://s3.amazonaws.com/photos.angel.co/startups/i/28208-524177e4cfb85f910f3180ac465b5b49-medium_jpg.jpg?buster=1320956499,28208,Aaron Harris,211,https://s3.amazonaws.com/photos.angel.co/users/72630-medium_jpg?1370899133,1,[28208],10,0,[28208],0.0,0,[28208],0.0
Tutorspree,https://s3.amazonaws.com/photos.angel.co/startups/i/28208-524177e4cfb85f910f3180ac465b5b49-medium_jpg.jpg?buster=1320956499,28208,Josh Abrams,16,https://s3.amazonaws.com/photos.angel.co/users/303718-medium_jpg?1368540020,1,[28208],10,0,[28208],0.0,0,[28208],0.0
Twilio,https://s3.amazonaws.com/photos.angel.co/startups/i/32509-cfb45c2a611a38850d8ea263d89ab595-medium_jpg.jpg?buster=1326842750,32509,Jeff Lawson,2223,https://s3.amazonaws.com/photos.angel.co/users/26786-medium_jpg?1306973402,1,[32509],10,3,[32509],20,0,[32509],0.0
Twilio,https://s3.amazonaws.com/photos.angel.co/startups/i/32509-cfb45c2a611a38850d8ea263d89ab595-medium_jpg.jpg?buster=1326842750,32509,John Wolthuis,242,https://s3.amazonaws.com/photos.angel.co/users/169245-medium_jpg?1346719228,1,[32509],10,3,[32509],25,0,[32509],0.0
Twilio,https://s3.amazonaws.com/photos.angel.co/startups/i/32509-cfb45c2a611a38850d8ea263d89ab595-medium_jpg.jpg?buster=1326842750,32509,Evan Cooke,105,https://s3.amazonaws.com/photos.angel.co/users/114331-medium_jpg?1333666677,1,[32509],10,0,[32509],0.0,0,[32509],0.0
Upverter,https://s3.amazonaws.com/photos.angel.co/startups/i/3458-0e8bebc0e1189c5403036dbd7a4fab32-medium_jpg.jpg?buster=1352219809,3458,Zak Homuth,443,https://s3.amazonaws.com/photos.angel.co/users/10906-medium_jpg?1365809323,1,[3458],8,0,[3458],0.0,0,[3458],0.0
Upverter,https://s3.amazonaws.com/photos.angel.co/startups/i/3458-0e8bebc0e1189c5403036dbd7a4fab32-medium_jpg.jpg?buster=1352219809,3458,Michael Woodworth,53,https://s3.amazonaws.com/photos.angel.co/users/30435-medium_jpg?1320942080,1,[3458],8,0,[3458],0.0,0,[3458],0.0
Upverter,https://s3.amazonaws.com/photos.angel.co/startups/i/3458-0e8bebc0e1189c5403036dbd7a4fab32-medium_jpg.jpg?buster=1352219809,3458,Stephen Hamer,17,https://s3.amazonaws.com/photos.angel.co/users/30431-medium_jpg?1320931254,1,[3458],8,0,[3458],0.0,0,[3458],0.0
Vayable,https://s3.amazonaws.com/photos.angel.co/startups/i/2197-3983fe228b05d33a497de287388ed5ff-medium_jpg.jpg?buster=1377066532,2197,Jamie Wong,658,https://s3.amazonaws.com/photos.angel.co/users/5372-medium_jpg?1308604155,1,[2197],10,0,[2197],0.0,0,[2197],0.0
Verbling,https://s3.amazonaws.com/photos.angel.co/startups/i/23492-3bffc7531a5bcb86355d8f83839aa736-medium_jpg.jpg?buster=1341815597,23492,Jake Jolis,196,https://s3.amazonaws.com/photos.angel.co/users/54686-medium_jpg?1314903487,1,[23492],9,0,[23492],0.0,0,[23492],0.0
Verbling,https://s3.amazonaws.com/photos.angel.co/startups/i/23492-3bffc7531a5bcb86355d8f83839aa736-medium_jpg.jpg?buster=1341815597,23492,Mikael Bernstein,25,https://s3.amazonaws.com/photos.angel.co/users/54602-medium_jpg?1314865883,1,[23492],9,0,[23492],0.0,0,[23492],0.0
Virool,https://s3.amazonaws.com/photos.angel.co/startups/i/101592-283928b6a968597f47da6069ab9446cd-medium_jpg.jpg?buster=1345439347,101592,Alexander Debelov,405,https://s3.amazonaws.com/photos.angel.co/users/144345-medium_jpg?1341266634,3,"[101847, 101846, 101592]",17,0,"[101847, 101846, 101592]",0.0,0,"[101847, 101846, 101592]",0.0
Virool,https://s3.amazonaws.com/photos.angel.co/startups/i/101592-283928b6a968597f47da6069ab9446cd-medium_jpg.jpg?buster=1345439347,101592,Vladimir Gurgov,122,https://s3.amazonaws.com/photos.angel.co/users/144357-medium_jpg?1341267227,1,[101592],10,0,[101592],0.0,0,[101592],0.0
Wahanda,https://s3.amazonaws.com/photos.angel.co/startups/i/24080-15dff9d2c3789bb1feda94691485abaf-medium_jpg.jpg?buster=1315729174,24080,Salim Mitha,403,https://s3.amazonaws.com/photos.angel.co/users/56878-medium_jpg?1315684808,1,[24080],8,5,[24080],31,0,[24080],0.0
WakeMate,https://s3.amazonaws.com/photos.angel.co/startups/i/19146-0b00815434f5c6b8c6d6837ebabbde89-medium_jpg.jpg?buster=1315734726,19146,Arun Gupta,65,https://graph.facebook.com/708495/picture?type=square,1,[19146],10,0,[19146],0.0,0,[19146],0.0
WakeMate,https://s3.amazonaws.com/photos.angel.co/startups/i/19146-0b00815434f5c6b8c6d6837ebabbde89-medium_jpg.jpg?buster=1315734726,19146,Greg Nemeth,15,https://s3.amazonaws.com/photos.angel.co/users/44226-medium_jpg?1311366693,1,[19146],10,0,[19146],0.0,0,[19146],0.0
Watsi,https://s3.amazonaws.com/photos.angel.co/startups/i/90458-bdca67d22fe3c295f9db420ebf498781-medium_jpg.jpg?buster=1365013199,90458,Chase Adam,31,https://s3.amazonaws.com/photos.angel.co/users/68038-medium_jpg?1319584826,1,[90458],8,0,[90458],0.0,0,[90458],0.0
Watsi,https://s3.amazonaws.com/photos.angel.co/startups/i/90458-bdca67d22fe3c295f9db420ebf498781-medium_jpg.jpg?buster=1365013199,90458,Jesse Cooke,9,https://s3.amazonaws.com/photos.angel.co/users/276328-medium_jpg?1374769696,1,[90458],8,0,[90458],0.0,0,[90458],0.0
Watsi,https://s3.amazonaws.com/photos.angel.co/startups/i/90458-bdca67d22fe3c295f9db420ebf498781-medium_jpg.jpg?buster=1365013199,90458,Howard Glenn,18,https://graph.facebook.com/phglenn/picture?type=square,1,[90458],8,0,[90458],0.0,0,[90458],0.0
Watsi,https://s3.amazonaws.com/photos.angel.co/startups/i/90458-bdca67d22fe3c295f9db420ebf498781-medium_jpg.jpg?buster=1365013199,90458,Grace Garey,17,https://graph.facebook.com/graciegarey/picture?type=square,1,[90458],8,0,[90458],0.0,0,[90458],0.0
Wattvision,https://s3.amazonaws.com/photos.angel.co/startups/i/6592-cbb55b24507306e54fb424b9502bc686-medium_jpg.jpg?buster=1340830333,6592,Savraj Singh,156,https://s3.amazonaws.com/photos.angel.co/users/18935-medium_jpg?1336675128,2,"[85783, 6592]",11,0,"[85783, 6592]",0.0,0,"[85783, 6592]",0.0
Wattvision,https://s3.amazonaws.com/photos.angel.co/startups/i/6592-cbb55b24507306e54fb424b9502bc686-medium_jpg.jpg?buster=1340830333,6592,Diego Vargas,3,https://angel.co/images/shared/nopic.png,1,[6592],9,0,[6592],0.0,0,[6592],0.0
Weebly,https://s3.amazonaws.com/photos.angel.co/startups/i/33952-0a6f30223b4052d448a19d040c55b8d3-medium_jpg.jpg?buster=1374942514,33952,David Rusenko,861,https://s3.amazonaws.com/photos.angel.co/users/1470-medium_jpg?1300730676,1,[33952],10,9,[33952],76,0,[33952],0.0
Weebly,https://s3.amazonaws.com/photos.angel.co/startups/i/33952-0a6f30223b4052d448a19d040c55b8d3-medium_jpg.jpg?buster=1374942514,33952,Chris Fanini,59,https://s3.amazonaws.com/photos.angel.co/users/130463-medium_jpg?1377135946,1,[33952],10,4,[33952],37,0,[33952],0.0
Weebly,https://s3.amazonaws.com/photos.angel.co/startups/i/33952-0a6f30223b4052d448a19d040c55b8d3-medium_jpg.jpg?buster=1374942514,33952,Dan Veltri,76,https://s3.amazonaws.com/photos.angel.co/users/130485-medium_jpg?1337626459,1,[33952],10,0,[33952],0.0,0,[33952],0.0
Wello,https://s3.amazonaws.com/photos.angel.co/startups/i/31748-fd4d96677ef0ee34cd02e45aae5f8e8d-medium_jpg.jpg?buster=1381799879,31748,Amol Kher,100,https://s3.amazonaws.com/photos.angel.co/users/1808-medium_jpg?1338844384,1,[31748],8,0,[31748],0.0,0,[31748],0.0
Wello,https://s3.amazonaws.com/photos.angel.co/startups/i/31748-fd4d96677ef0ee34cd02e45aae5f8e8d-medium_jpg.jpg?buster=1381799879,31748,Leslie Silverglide,116,https://s3.amazonaws.com/photos.angel.co/users/86457-medium_jpg?1380832982,2,"[63639, 31748]",10,0,"[63639, 31748]",0.0,1,"[63639, 31748]",8
Wello,https://s3.amazonaws.com/photos.angel.co/startups/i/31748-fd4d96677ef0ee34cd02e45aae5f8e8d-medium_jpg.jpg?buster=1381799879,31748,Ann Scott Plante,35,https://s3.amazonaws.com/photos.angel.co/users/86467-medium_jpg?1332179207,1,[31748],8,0,[31748],0.0,1,[31748],8
WePay,https://s3.amazonaws.com/photos.angel.co/startups/i/32771-2b9436eb0f9821f1030875c7f87c58e7-medium_jpg.jpg?buster=1326843013,32771,Richard Aberman,415,https://s3.amazonaws.com/photos.angel.co/users/43640-medium_jpg?1311119600,1,[32771],10,0,[32771],0.0,0,[32771],0.0
WePay,https://s3.amazonaws.com/photos.angel.co/startups/i/32771-2b9436eb0f9821f1030875c7f87c58e7-medium_jpg.jpg?buster=1326843013,32771,Bill Clerico,307,https://s3.amazonaws.com/photos.angel.co/users/80285-medium_jpg?1323831731,1,[32771],10,0,[32771],0.0,0,[32771],0.0
Wundrbar,https://angel.co/images/shared/nopic_startup.png,123842,Nick Grandy,208,https://s3.amazonaws.com/photos.angel.co/users/85313-medium_jpg?1325972604,1,[123842],5,3,[123842],25,0,[123842],0.0
Yardsale,https://s3.amazonaws.com/photos.angel.co/startups/i/52073-67f1b16fb4bc77facee8f73919e9c113-medium_jpg.jpg?buster=1344909922,52073,Ryan Mickle,105,https://s3.amazonaws.com/photos.angel.co/users/114645-medium_jpg?1383698705,1,[52073],10,0,[52073],0.0,0,[52073],0.0
Yardsale,https://s3.amazonaws.com/photos.angel.co/startups/i/52073-67f1b16fb4bc77facee8f73919e9c113-medium_jpg.jpg?buster=1344909922,52073,Ed McManus,7,https://s3.amazonaws.com/photos.angel.co/users/17321-medium_jpg?1389056588,1,[52073],10,0,[52073],0.0,0,[52073],0.0
Zapier,https://s3.amazonaws.com/photos.angel.co/startups/i/78563-d6a685e956012e72415c2b12769e7459-medium_jpg.jpg?buster=1386814426,78563,Wade Foster,142,https://s3.amazonaws.com/photos.angel.co/users/110091-medium_jpg?1332785148,1,[78563],8,0,[78563],0.0,0,[78563],0.0
Zapier,https://s3.amazonaws.com/photos.angel.co/startups/i/78563-d6a685e956012e72415c2b12769e7459-medium_jpg.jpg?buster=1386814426,78563,Bryan Helmig,27,https://s3.amazonaws.com/photos.angel.co/users/110051-medium_jpg?1343165705,1,[78563],8,0,[78563],0.0,0,[78563],0.0
Zapier,https://s3.amazonaws.com/photos.angel.co/startups/i/78563-d6a685e956012e72415c2b12769e7459-medium_jpg.jpg?buster=1386814426,78563,Mike Knoop,28,https://s3.amazonaws.com/photos.angel.co/users/110058-medium_jpg?1343167167,1,[78563],8,0,[78563],0.0,0,[78563],0.0
Zaranga,https://s3.amazonaws.com/photos.angel.co/startups/i/196627-375624599e0d2635bec791810b5ac5cc-medium_jpg.jpg?buster=1366184094,196627,Amitav Chakravartty,42,https://s3.amazonaws.com/photos.angel.co/users/287880-medium_jpg?1366213318,2,"[196785, 196627]",12,0,"[196785, 196627]",0.0,0,"[196785, 196627]",0.0
Zaranga,https://s3.amazonaws.com/photos.angel.co/startups/i/196627-375624599e0d2635bec791810b5ac5cc-medium_jpg.jpg?buster=1366184094,196627,Anirban Bardalaye,15,https://s3.amazonaws.com/photos.angel.co/users/196641-medium_jpg?1370237237,1,[196627],8,0,[196627],0.0,0,[196627],0.0
Zencoder,https://s3.amazonaws.com/photos.angel.co/startups/i/32683-07b0900bf4ab41a125563f5da60acd47-medium_jpg.jpg?buster=1337619601,32683,Jon Dahl,273,https://s3.amazonaws.com/photos.angel.co/users/104629-medium_jpg?1331306342,1,[32683],10,5,[32683],37,0,[32683],0.0
Zencoder,https://s3.amazonaws.com/photos.angel.co/startups/i/32683-07b0900bf4ab41a125563f5da60acd47-medium_jpg.jpg?buster=1337619601,32683,Brandon Arbini,132,https://s3.amazonaws.com/photos.angel.co/users/124662-medium_jpg?1337617860,2,"[325199, 32683]",15,1,"[325199, 32683]",7,0,"[325199, 32683]",0.0
Zencoder,https://s3.amazonaws.com/photos.angel.co/startups/i/32683-07b0900bf4ab41a125563f5da60acd47-medium_jpg.jpg?buster=1337619601,32683,Steve Heffernan,64,https://s3.amazonaws.com/photos.angel.co/users/131042-medium_jpg?1337720169,1,[32683],10,1,[32683],7,0,[32683],0.0
Zendrive,https://s3.amazonaws.com/photos.angel.co/startups/i/161392-c1a8cbf859d36d456084eae6eecc4cf5-medium_jpg.jpg?buster=1377676627,161392,Jonathan Matus,668,https://s3.amazonaws.com/photos.angel.co/users/42640-medium_jpg?1350518425,2,"[161392, 130554]",15,5,"[161392, 130554]",38,0,"[161392, 130554]",0.0
Zendrive,https://s3.amazonaws.com/photos.angel.co/startups/i/161392-c1a8cbf859d36d456084eae6eecc4cf5-medium_jpg.jpg?buster=1377676627,161392,Pankaj Risbood,56,https://s3.amazonaws.com/photos.angel.co/users/236190-medium_jpg?1359853384,1,[161392],10,0,[161392],0.0,0,[161392],0.0
Zenefits,https://angel.co/images/shared/nopic_startup.png,199399,Parker Conrad,44,https://s3.amazonaws.com/photos.angel.co/users/32073-medium_jpg?1376269073,3,"[199399, 41890, 159791]",20,0,"[199399, 41890, 159791]",0.0,0,"[199399, 41890, 159791]",0.0
Zenefits,https://angel.co/images/shared/nopic_startup.png,199399,Laks Srini,12,https://s3.amazonaws.com/photos.angel.co/users/363655-medium_jpg?1376341970,1,[199399],8,0,[199399],0.0,0,[199399],0.0
ZenPayroll,https://s3.amazonaws.com/photos.angel.co/startups/i/78720-5fd32474df5e2975289243a099b78635-medium_jpg.jpg?buster=1332831285,78720,Joshua Reeves,1656,https://s3.amazonaws.com/photos.angel.co/users/3124-medium_jpg?1355246490,2,"[78720, 41780]",16,11,"[78720, 41780]",94,0,"[78720, 41780]",0.0
ZenPayroll,https://s3.amazonaws.com/photos.angel.co/startups/i/78720-5fd32474df5e2975289243a099b78635-medium_jpg.jpg?buster=1332831285,78720,Tomer London,354,https://s3.amazonaws.com/photos.angel.co/users/110263-medium_jpg?1355247736,1,[78720],10,0,[78720],0.0,0,[78720],0.0
ZenPayroll,https://s3.amazonaws.com/photos.angel.co/startups/i/78720-5fd32474df5e2975289243a099b78635-medium_jpg.jpg?buster=1332831285,78720,Edward Kim,261,https://s3.amazonaws.com/photos.angel.co/users/110258-medium_jpg?1355249605,2,"[78779, 78720]",12,0,"[78779, 78720]",0.0,0,"[78779, 78720]",0.0
Zillabyte,https://s3.amazonaws.com/photos.angel.co/startups/i/80054-2cc9154b1981ce648f94db4697856d70-medium_jpg.jpg?buster=1333320374,80054,Jake Quist,221,https://s3.amazonaws.com/photos.angel.co/users/8733-medium_jpg?1298333361,1,[80054],9,0,[80054],0.0,0,[80054],0.0
